#Time(Localtime),Temperature(degC),Pressure(Pa)
2015-08-08 00:16:33.273047,31.4,98865
2015-08-08 00:16:34.286021,31.4,98868
2015-08-08 00:16:35.298917,31.4,98865
2015-08-08 00:16:36.311757,31.4,98888
2015-08-08 00:16:37.325868,31.4,98882
2015-08-08 00:16:38.336009,31.4,98870
2015-08-08 00:16:39.349446,31.4,98868
2015-08-08 00:16:40.361555,31.4,98862
2015-08-08 00:16:41.374245,31.4,98867
2015-08-08 00:16:42.386084,31.4,98868
2015-08-08 00:16:43.399490,31.4,98868
2015-08-08 00:16:44.411861,31.4,98870
2015-08-08 00:16:45.424068,31.4,98870
2015-08-08 00:16:46.436886,31.4,98873
2015-08-08 00:16:47.449165,31.4,98876
2015-08-08 00:16:48.462064,31.4,98876
2015-08-08 00:16:49.474506,31.4,98865
2015-08-08 00:16:50.486968,31.4,98868
2015-08-08 00:16:51.500134,31.4,98862
2015-08-08 00:16:52.511962,31.4,98862
2015-08-08 00:16:53.524267,31.4,98853
2015-08-08 00:16:54.537060,31.4,98841
2015-08-08 00:16:55.549812,31.4,98841
2015-08-08 00:16:56.562214,31.4,98832
2015-08-08 00:16:57.575474,31.4,98844
2015-08-08 00:16:58.587375,31.4,98841
2015-08-08 00:16:59.600336,31.4,98844
2015-08-08 00:17:00.612616,31.3,98847
2015-08-08 00:17:01.625749,31.4,98853
2015-08-08 00:17:02.637723,31.4,98847
2015-08-08 00:17:03.650269,31.4,98856
2015-08-08 00:17:04.662624,31.4,98862
2015-08-08 00:17:05.674952,31.4,98853
2015-08-08 00:17:06.688062,31.4,98850
2015-08-08 00:17:07.699990,31.4,98865
2015-08-08 00:17:08.712805,31.4,98865
2015-08-08 00:17:09.725208,31.4,98870
2015-08-08 00:17:10.737927,31.4,98856
2015-08-08 00:17:11.750653,31.4,98859
2015-08-08 00:17:12.763392,31.4,98865
2015-08-08 00:17:13.775620,31.4,98868
2015-08-08 00:17:14.788279,31.4,98859
2015-08-08 00:17:15.801284,31.4,98859
2015-08-08 00:17:16.814132,31.4,98859
2015-08-08 00:17:17.825656,31.4,98865
2015-08-08 00:17:18.838556,31.4,98865
2015-08-08 00:17:19.851633,31.4,98865
2015-08-08 00:17:20.864104,31.4,98862
2015-08-08 00:17:21.876460,31.4,98870
2015-08-08 00:17:22.889556,31.4,98859
2015-08-08 00:17:23.901644,31.4,98850
2015-08-08 00:17:24.914153,31.4,98853
2015-08-08 00:17:25.926334,31.4,98859
2015-08-08 00:17:26.938537,31.4,98856
2015-08-08 00:17:27.951672,31.4,98853
2015-08-08 00:17:28.964440,31.4,98853
2015-08-08 00:17:29.976850,31.4,98844
2015-08-08 00:17:30.988748,31.4,98850
2015-08-08 00:17:32.001974,31.4,98859
2015-08-08 00:17:33.014406,31.4,98873
2015-08-08 00:17:34.027384,31.4,98882
2015-08-08 00:17:35.039125,31.4,98876
2015-08-08 00:17:36.051865,31.4,98870
2015-08-08 00:17:37.065097,31.3,98847
2015-08-08 00:17:38.077422,31.4,98847
2015-08-08 00:17:39.089406,31.4,98850
2015-08-08 00:17:40.102669,31.4,98841
2015-08-08 00:17:41.114456,31.4,98859
2015-08-08 00:17:42.127392,31.4,98873
2015-08-08 00:17:43.139952,31.4,98868
2015-08-08 00:17:44.152591,31.4,98879
2015-08-08 00:17:45.165634,31.4,98888
2015-08-08 00:17:46.177706,31.4,98879
2015-08-08 00:17:47.190448,31.4,98882
2015-08-08 00:17:48.202533,31.4,98879
2015-08-08 00:17:49.215170,31.4,98894
2015-08-08 00:17:50.227985,31.4,98865
2015-08-08 00:17:51.240716,31.4,98865
2015-08-08 00:17:52.253915,31.4,98868
2015-08-08 00:17:53.265396,31.4,98873
2015-08-08 00:17:54.277778,31.4,98885
2015-08-08 00:17:55.290570,31.4,98891
2015-08-08 00:17:56.303504,31.3,98906
2015-08-08 00:17:57.315367,31.4,98900
2015-08-08 00:17:58.327903,31.3,98876
2015-08-08 00:17:59.341180,31.4,98888
2015-08-08 00:18:00.353309,31.4,98870
2015-08-08 00:18:01.366201,31.4,98873
2015-08-08 00:18:02.378612,31.4,98865
2015-08-08 00:18:03.391149,31.4,98832
2015-08-08 00:18:04.403503,31.4,98835
2015-08-08 00:18:05.415641,31.4,98821
2015-08-08 00:18:06.428980,31.3,98821
2015-08-08 00:18:07.441633,31.3,98821
2015-08-08 00:18:08.454429,31.4,98818
2015-08-08 00:18:09.466416,31.3,98813
2015-08-08 00:18:10.478938,31.4,98812
2015-08-08 00:18:11.491596,31.4,98835
2015-08-08 00:18:12.503973,31.4,98826
2015-08-08 00:18:13.516745,31.3,98824
2015-08-08 00:18:14.529691,31.4,98838
2015-08-08 00:18:15.542303,31.3,98832
2015-08-08 00:18:16.554146,31.3,98826
2015-08-08 00:18:17.566471,31.3,98829
2015-08-08 00:18:18.579177,31.3,98841
2015-08-08 00:18:19.592097,31.4,98853
2015-08-08 00:18:20.604496,31.4,98856
2015-08-08 00:18:21.617335,31.4,98847
2015-08-08 00:18:22.629573,31.4,98850
2015-08-08 00:18:23.642864,31.4,98841
2015-08-08 00:18:24.655150,31.4,98844
2015-08-08 00:18:25.667215,31.4,98829
2015-08-08 00:18:26.680025,31.4,98824
2015-08-08 00:18:27.692751,31.4,98818
2015-08-08 00:18:28.704898,31.3,98815
2015-08-08 00:18:29.718203,31.3,98818
2015-08-08 00:18:30.730352,31.4,98810
2015-08-08 00:18:31.743042,31.4,98815
2015-08-08 00:18:32.755669,31.4,98818
2015-08-08 00:18:33.768089,31.4,98812
2015-08-08 00:18:34.780769,31.4,98812
2015-08-08 00:18:35.793517,31.4,98815
2015-08-08 00:18:36.805487,31.4,98807
2015-08-08 00:18:37.818540,31.4,98824
2015-08-08 00:18:38.830904,31.4,98829
2015-08-08 00:18:39.843027,31.4,98844
2015-08-08 00:18:40.855326,31.4,98835
2015-08-08 00:18:41.867987,31.4,98853
2015-08-08 00:18:42.880720,31.4,98856
2015-08-08 00:18:43.892879,31.4,98850
2015-08-08 00:18:44.906189,31.4,98853
2015-08-08 00:18:45.918620,31.3,98844
2015-08-08 00:18:46.930812,31.3,98853
2015-08-08 00:18:47.943224,31.3,98841
2015-08-08 00:18:48.956289,31.3,98853
2015-08-08 00:18:49.968520,31.4,98856
2015-08-08 00:18:50.981047,31.4,98853
2015-08-08 00:18:51.993564,31.4,98862
2015-08-08 00:18:53.006324,31.3,98865
2015-08-08 00:18:54.019467,31.3,98868
2015-08-08 00:18:55.031753,31.3,98865
2015-08-08 00:18:56.044414,31.3,98879
2015-08-08 00:18:57.056246,31.3,98876
2015-08-08 00:18:58.069344,31.3,98868
2015-08-08 00:18:59.081431,31.3,98862
2015-08-08 00:19:00.093776,31.3,98856
2015-08-08 00:19:01.106582,31.3,98856
2015-08-08 00:19:02.119199,31.3,98862
2015-08-08 00:19:03.131689,31.3,98871
2015-08-08 00:19:04.144981,31.4,98882
2015-08-08 00:19:05.157575,31.3,98876
2015-08-08 00:19:06.169287,31.3,98871
2015-08-08 00:19:07.182434,31.3,98876
2015-08-08 00:19:08.195261,31.4,98876
2015-08-08 00:19:09.207355,31.3,98879
2015-08-08 00:19:10.220412,31.3,98876
2015-08-08 00:19:11.232280,31.3,98865
2015-08-08 00:19:12.244730,31.3,98868
2015-08-08 00:19:13.257576,31.3,98873
2015-08-08 00:19:14.269669,31.3,98879
2015-08-08 00:19:15.282883,31.3,98873
2015-08-08 00:19:16.295080,31.3,98873
2015-08-08 00:19:17.307658,31.3,98871
2015-08-08 00:19:18.320795,31.3,98859
2015-08-08 00:19:19.332872,31.4,98859
2015-08-08 00:19:20.345645,31.3,98853
2015-08-08 00:19:21.358617,31.3,98850
2015-08-08 00:19:22.370780,31.4,98850
2015-08-08 00:19:23.382724,31.3,98838
2015-08-08 00:19:24.395513,31.4,98844
2015-08-08 00:19:25.407840,31.3,98832
2015-08-08 00:19:26.421321,31.3,98826
2015-08-08 00:19:27.433871,31.3,98832
2015-08-08 00:19:28.445354,31.3,98838
2015-08-08 00:19:29.458021,31.3,98844
2015-08-08 00:19:30.471797,31.3,98859
2015-08-08 00:19:31.483354,31.3,98865
2015-08-08 00:19:32.496592,31.3,98862
2015-08-08 00:19:33.508981,31.3,98873
2015-08-08 00:19:34.521602,31.3,98876
2015-08-08 00:19:35.534243,31.3,98876
2015-08-08 00:19:36.546335,31.3,98871
2015-08-08 00:19:37.558572,31.3,98873
2015-08-08 00:19:38.571255,31.3,98876
2015-08-08 00:19:39.584722,31.3,98871
2015-08-08 00:19:40.596071,31.3,98882
2015-08-08 00:19:41.608705,31.3,98879
2015-08-08 00:19:42.622009,31.3,98879
2015-08-08 00:19:43.634192,31.3,98873
2015-08-08 00:19:44.647062,31.3,98871
2015-08-08 00:19:45.659451,31.3,98868
2015-08-08 00:19:46.672149,31.3,98865
2015-08-08 00:19:47.684242,31.3,98879
2015-08-08 00:19:48.697261,31.3,98882
2015-08-08 00:19:49.709339,31.3,98885
2015-08-08 00:19:50.722500,31.3,98894
2015-08-08 00:19:51.735014,31.3,98903
2015-08-08 00:19:52.747775,31.3,98903
2015-08-08 00:19:53.760208,31.3,98891
2015-08-08 00:19:54.772968,31.3,98888
2015-08-08 00:19:55.785486,31.3,98879
2015-08-08 00:19:56.797820,31.3,98873
2015-08-08 00:19:57.809497,31.3,98853
2015-08-08 00:19:58.823447,31.3,98832
2015-08-08 00:19:59.835436,31.3,98821
2015-08-08 00:20:00.848183,31.3,98818
2015-08-08 00:20:01.860728,31.3,98804
2015-08-08 00:20:02.872688,31.3,98813
2015-08-08 00:20:03.885067,31.3,98815
2015-08-08 00:20:04.897874,31.3,98815
2015-08-08 00:20:05.910597,31.3,98815
2015-08-08 00:20:06.924260,31.3,98824
2015-08-08 00:20:07.936026,31.3,98832
2015-08-08 00:20:08.947613,31.3,98847
2015-08-08 00:20:09.961099,31.3,98850
2015-08-08 00:20:10.972801,31.4,98862
2015-08-08 00:20:11.985854,31.3,98868
2015-08-08 00:20:12.998142,31.3,98853
2015-08-08 00:20:14.011417,31.3,98859
2015-08-08 00:20:15.024123,31.3,98829
2015-08-08 00:20:16.035884,31.3,98826
2015-08-08 00:20:17.048181,31.3,98826
2015-08-08 00:20:18.061009,31.3,98844
2015-08-08 00:20:19.073542,31.3,98832
2015-08-08 00:20:20.086116,31.3,98832
2015-08-08 00:20:21.099283,31.3,98826
2015-08-08 00:20:22.111928,31.3,98832
2015-08-08 00:20:23.123920,31.3,98838
2015-08-08 00:20:24.136018,31.3,98850
2015-08-08 00:20:25.148845,31.3,98850
2015-08-08 00:20:26.162085,31.3,98847
2015-08-08 00:20:27.174433,31.3,98856
2015-08-08 00:20:28.187217,31.3,98856
2015-08-08 00:20:29.199458,31.3,98859
2015-08-08 00:20:30.212116,31.3,98868
2015-08-08 00:20:31.224410,31.3,98865
2015-08-08 00:20:32.237199,31.3,98862
2015-08-08 00:20:33.249997,31.3,98856
2015-08-08 00:20:34.262432,31.3,98850
2015-08-08 00:20:35.274633,31.3,98850
2015-08-08 00:20:36.287466,31.3,98859
2015-08-08 00:20:37.299474,31.3,98859
2015-08-08 00:20:38.312006,31.3,98871
2015-08-08 00:20:39.325002,31.3,98862
2015-08-08 00:20:40.337759,31.3,98873
2015-08-08 00:20:41.349641,31.3,98871
2015-08-08 00:20:42.362899,31.3,98868
2015-08-08 00:20:43.374787,31.3,98873
2015-08-08 00:20:44.387876,31.3,98871
2015-08-08 00:20:45.400165,31.3,98868
2015-08-08 00:20:46.413353,31.3,98871
2015-08-08 00:20:47.425382,31.3,98873
2015-08-08 00:20:48.437833,31.3,98888
2015-08-08 00:20:49.450676,31.3,98874
2015-08-08 00:20:50.463117,31.3,98876
2015-08-08 00:20:51.475291,31.3,98894
2015-08-08 00:20:52.487911,31.3,98882
2015-08-08 00:20:53.500883,31.3,98882
2015-08-08 00:20:54.513858,31.3,98888
2015-08-08 00:20:55.526337,31.3,98876
2015-08-08 00:20:56.537944,31.3,98871
2015-08-08 00:20:57.551100,31.3,98876
2015-08-08 00:20:58.563533,31.3,98859
2015-08-08 00:20:59.575461,31.3,98868
2015-08-08 00:21:00.589325,31.3,98862
2015-08-08 00:21:01.601844,31.3,98865
2015-08-08 00:21:02.613951,31.3,98865
2015-08-08 00:21:03.625880,31.3,98859
2015-08-08 00:21:04.639345,31.3,98847
2015-08-08 00:21:05.651721,31.3,98844
2015-08-08 00:21:06.664406,31.3,98835
2015-08-08 00:21:07.676140,31.3,98835
2015-08-08 00:21:08.689049,31.3,98835
2015-08-08 00:21:09.701664,31.3,98826
2015-08-08 00:21:10.713753,31.3,98832
2015-08-08 00:21:11.726828,31.3,98835
2015-08-08 00:21:12.739319,31.3,98841
2015-08-08 00:21:13.751975,31.3,98847
2015-08-08 00:21:14.764519,31.3,98835
2015-08-08 00:21:15.777286,31.3,98853
2015-08-08 00:21:16.789585,31.3,98847
2015-08-08 00:21:17.802754,31.3,98853
2015-08-08 00:21:18.814238,31.3,98847
2015-08-08 00:21:19.827644,31.3,98841
2015-08-08 00:21:20.839604,31.3,98847
2015-08-08 00:21:21.852688,31.3,98835
2015-08-08 00:21:22.865110,31.3,98824
2015-08-08 00:21:23.877764,31.3,98847
2015-08-08 00:21:24.890137,31.3,98847
2015-08-08 00:21:25.902689,31.3,98841
2015-08-08 00:21:26.915149,31.3,98841
2015-08-08 00:21:27.927412,31.3,98847
2015-08-08 00:21:28.940658,31.3,98859
2015-08-08 00:21:29.952520,31.3,98865
2015-08-08 00:21:30.965602,31.3,98865
2015-08-08 00:21:31.978358,31.3,98885
2015-08-08 00:21:32.990943,31.3,98874
2015-08-08 00:21:34.003571,31.3,98891
2015-08-08 00:21:35.016209,31.3,98888
2015-08-08 00:21:36.028056,31.3,98885
2015-08-08 00:21:37.041230,31.3,98879
2015-08-08 00:21:38.053472,31.3,98865
2015-08-08 00:21:39.065565,31.3,98879
2015-08-08 00:21:40.077951,31.3,98909
2015-08-08 00:21:41.091218,31.3,98900
2015-08-08 00:21:42.103794,31.3,98894
2015-08-08 00:21:43.119392,31.3,98891
2015-08-08 00:21:44.128933,31.3,98900
2015-08-08 00:21:45.141365,31.3,98891
2015-08-08 00:21:46.153986,31.3,98897
2015-08-08 00:21:47.166404,31.3,98885
2015-08-08 00:21:48.179190,31.3,98871
2015-08-08 00:21:49.191050,31.3,98879
2015-08-08 00:21:50.203529,31.3,98865
2015-08-08 00:21:51.218416,31.3,98871
2015-08-08 00:21:52.229113,31.3,98865
2015-08-08 00:21:53.242391,31.3,98862
2015-08-08 00:21:54.253748,31.3,98847
2015-08-08 00:21:55.266482,31.3,98850
2015-08-08 00:21:56.279124,31.3,98847
2015-08-08 00:21:57.291558,31.3,98844
2015-08-08 00:21:58.303962,31.3,98835
2015-08-08 00:21:59.316413,31.3,98844
2015-08-08 00:22:00.329452,31.3,98841
2015-08-08 00:22:01.341748,31.3,98841
2015-08-08 00:22:02.354663,31.3,98844
2015-08-08 00:22:03.366798,31.3,98841
2015-08-08 00:22:04.379904,31.3,98847
2015-08-08 00:22:05.392330,31.3,98838
2015-08-08 00:22:06.404666,31.3,98838
2015-08-08 00:22:07.416771,31.3,98841
2015-08-08 00:22:08.429477,31.3,98838
2015-08-08 00:22:09.442349,31.3,98841
2015-08-08 00:22:10.455013,31.3,98847
2015-08-08 00:22:11.467740,31.3,98853
2015-08-08 00:22:12.480240,31.3,98859
2015-08-08 00:22:13.492284,31.3,98862
2015-08-08 00:22:14.505020,31.3,98856
2015-08-08 00:22:15.517741,31.3,98841
2015-08-08 00:22:16.530193,31.3,98847
2015-08-08 00:22:17.542779,31.3,98847
2015-08-08 00:22:18.555452,31.3,98847
2015-08-08 00:22:19.567807,31.3,98862
2015-08-08 00:22:20.580652,31.3,98859
2015-08-08 00:22:21.593047,31.3,98844
2015-08-08 00:22:22.605486,31.3,98850
2015-08-08 00:22:23.618630,31.3,98847
2015-08-08 00:22:24.631506,31.3,98838
2015-08-08 00:22:25.643727,31.3,98829
2015-08-08 00:22:26.655780,31.3,98835
2015-08-08 00:22:27.669086,31.3,98829
2015-08-08 00:22:28.681369,31.3,98832
2015-08-08 00:22:29.693941,31.3,98835
2015-08-08 00:22:30.706151,31.3,98835
2015-08-08 00:22:31.718559,31.3,98838
2015-08-08 00:22:32.731197,31.3,98835
2015-08-08 00:22:33.743608,31.3,98838
2015-08-08 00:22:34.756909,31.3,98824
2015-08-08 00:22:35.768584,31.3,98832
2015-08-08 00:22:36.781945,31.3,98826
2015-08-08 00:22:37.794512,31.3,98841
2015-08-08 00:22:38.807127,31.3,98841
2015-08-08 00:22:39.819417,31.3,98841
2015-08-08 00:22:40.832121,31.3,98835
2015-08-08 00:22:41.844644,31.3,98838
2015-08-08 00:22:42.857200,31.3,98835
2015-08-08 00:22:43.868859,31.3,98832
2015-08-08 00:22:44.881656,31.3,98832
2015-08-08 00:22:45.894626,31.3,98841
2015-08-08 00:22:46.906750,31.3,98824
2015-08-08 00:22:47.920164,31.3,98835
2015-08-08 00:22:48.932679,31.3,98826
2015-08-08 00:22:49.944468,31.3,98832
2015-08-08 00:22:50.957100,31.3,98838
2015-08-08 00:22:51.970301,31.3,98838
2015-08-08 00:22:52.982212,31.3,98838
2015-08-08 00:22:53.995356,31.3,98844
2015-08-08 00:22:55.007809,31.3,98850
2015-08-08 00:22:56.020414,31.3,98859
2015-08-08 00:22:57.032471,31.3,98856
2015-08-08 00:22:58.044917,31.3,98853
2015-08-08 00:22:59.057590,31.3,98850
2015-08-08 00:23:00.070996,31.3,98850
2015-08-08 00:23:01.082535,31.3,98841
2015-08-08 00:23:02.095600,31.3,98835
2015-08-08 00:23:03.107859,31.3,98844
2015-08-08 00:23:04.121163,31.3,98835
2015-08-08 00:23:05.133366,31.3,98847
2015-08-08 00:23:06.145802,31.3,98850
2015-08-08 00:23:07.157838,31.3,98853
2015-08-08 00:23:08.171043,31.3,98856
2015-08-08 00:23:09.183597,31.3,98850
2015-08-08 00:23:10.196124,31.3,98853
2015-08-08 00:23:11.208125,31.3,98850
2015-08-08 00:23:12.220667,31.3,98850
2015-08-08 00:23:13.233485,31.3,98844
2015-08-08 00:23:14.245751,31.3,98835
2015-08-08 00:23:15.259201,31.3,98847
2015-08-08 00:23:16.271245,31.3,98835
2015-08-08 00:23:17.284513,31.3,98835
2015-08-08 00:23:18.296469,31.3,98821
2015-08-08 00:23:19.308977,31.3,98824
2015-08-08 00:23:20.321731,31.3,98821
2015-08-08 00:23:21.333822,31.3,98815
2015-08-08 00:23:22.346256,31.3,98807
2015-08-08 00:23:23.359605,31.3,98813
2015-08-08 00:23:24.372086,31.3,98798
2015-08-08 00:23:25.384204,31.3,98804
2015-08-08 00:23:26.396646,31.3,98810
2015-08-08 00:23:27.409662,31.3,98804
2015-08-08 00:23:28.421588,31.3,98821
2015-08-08 00:23:29.434746,31.3,98816
2015-08-08 00:23:30.447274,31.3,98821
2015-08-08 00:23:31.459980,31.3,98832
2015-08-08 00:23:32.472319,31.3,98832
2015-08-08 00:23:33.485266,31.3,98835
2015-08-08 00:23:34.497195,31.3,98832
2015-08-08 00:23:35.509329,31.3,98841
2015-08-08 00:23:36.523168,31.3,98844
2015-08-08 00:23:37.535432,31.3,98838
2015-08-08 00:23:38.547401,31.3,98838
2015-08-08 00:23:39.560779,31.3,98838
2015-08-08 00:23:40.572680,31.3,98841
2015-08-08 00:23:41.584710,31.3,98838
2015-08-08 00:23:42.598130,31.3,98838
2015-08-08 00:23:43.610423,31.3,98835
2015-08-08 00:23:44.623115,31.3,98841
2015-08-08 00:23:45.635285,31.3,98838
2015-08-08 00:23:46.648385,31.3,98832
2015-08-08 00:23:47.660969,31.3,98829
2015-08-08 00:23:48.672852,31.3,98826
2015-08-08 00:23:49.685223,31.3,98821
2015-08-08 00:23:50.698491,31.3,98826
2015-08-08 00:23:51.710796,31.3,98826
2015-08-08 00:23:52.723280,31.3,98829
2015-08-08 00:23:53.736026,31.3,98835
2015-08-08 00:23:54.748975,31.3,98835
2015-08-08 00:23:55.761244,31.3,98841
2015-08-08 00:23:56.773203,31.3,98832
2015-08-08 00:23:57.785972,31.3,98844
2015-08-08 00:23:58.798607,31.3,98847
2015-08-08 00:23:59.811618,31.3,98838
2015-08-08 00:24:00.823718,31.3,98847
2015-08-08 00:24:01.835851,31.3,98838
2015-08-08 00:24:02.849294,31.3,98847
2015-08-08 00:24:03.861304,31.3,98853
2015-08-08 00:24:04.874219,31.3,98859
2015-08-08 00:24:05.886840,31.3,98850
2015-08-08 00:24:06.899275,31.3,98859
2015-08-08 00:24:07.911854,31.3,98873
2015-08-08 00:24:08.924445,31.3,98876
2015-08-08 00:24:09.937225,31.3,98871
2015-08-08 00:24:10.949553,31.3,98865
2015-08-08 00:24:11.962353,31.3,98859
2015-08-08 00:24:12.974460,31.3,98841
2015-08-08 00:24:13.987299,31.3,98835
2015-08-08 00:24:14.999393,31.3,98838
2015-08-08 00:24:16.011826,31.3,98818
2015-08-08 00:24:17.024377,31.3,98816
2015-08-08 00:24:18.036992,31.3,98807
2015-08-08 00:24:19.049873,31.3,98824
2015-08-08 00:24:20.062542,31.3,98826
2015-08-08 00:24:21.075035,31.3,98838
2015-08-08 00:24:22.087486,31.3,98838
2015-08-08 00:24:23.100289,31.3,98829
2015-08-08 00:24:24.112642,31.3,98838
2015-08-08 00:24:25.124796,31.3,98844
2015-08-08 00:24:26.138218,31.3,98847
2015-08-08 00:24:27.150496,31.3,98850
2015-08-08 00:24:28.162526,31.3,98853
2015-08-08 00:24:29.175497,31.3,98838
2015-08-08 00:24:30.188012,31.3,98844
2015-08-08 00:24:31.200640,31.3,98847
2015-08-08 00:24:32.213572,31.3,98862
2015-08-08 00:24:33.225916,31.3,98871
2015-08-08 00:24:34.237985,31.3,98876
2015-08-08 00:24:35.250470,31.3,98906
2015-08-08 00:24:36.263654,31.3,98897
2015-08-08 00:24:37.276169,31.3,98894
2015-08-08 00:24:38.288299,31.3,98903
2015-08-08 00:24:39.301082,31.3,98894
2015-08-08 00:24:40.313909,31.3,98879
2015-08-08 00:24:41.325599,31.3,98888
2015-08-08 00:24:42.338951,31.3,98888
2015-08-08 00:24:43.351076,31.3,98888
2015-08-08 00:24:44.363797,31.3,98876
2015-08-08 00:24:45.376484,31.3,98865
2015-08-08 00:24:46.388880,31.3,98853
2015-08-08 00:24:47.401522,31.3,98850
2015-08-08 00:24:48.414073,31.3,98850
2015-08-08 00:24:49.426309,31.3,98859
2015-08-08 00:24:50.438725,31.3,98850
2015-08-08 00:24:51.451902,31.3,98844
2015-08-08 00:24:52.464081,31.3,98850
2015-08-08 00:24:53.476662,31.3,98847
2015-08-08 00:24:54.489446,31.3,98841
2015-08-08 00:24:55.502167,31.3,98850
2015-08-08 00:24:56.514674,31.3,98853
2015-08-08 00:24:57.527001,31.3,98868
2015-08-08 00:24:58.539887,31.3,98862
2015-08-08 00:24:59.552540,31.3,98859
2015-08-08 00:25:00.564721,31.3,98865
2015-08-08 00:25:01.577285,31.3,98865
2015-08-08 00:25:02.589987,31.3,98862
2015-08-08 00:25:03.602871,31.3,98871
2015-08-08 00:25:04.614764,31.3,98873
2015-08-08 00:25:05.627076,31.3,98847
2015-08-08 00:25:06.640209,31.3,98844
2015-08-08 00:25:07.652175,31.3,98859
2015-08-08 00:25:08.665429,31.3,98868
2015-08-08 00:25:09.678134,31.3,98859
2015-08-08 00:25:10.690569,31.3,98859
2015-08-08 00:25:11.703264,31.3,98847
2015-08-08 00:25:12.715823,31.3,98838
2015-08-08 00:25:13.727813,31.3,98832
2015-08-08 00:25:14.740587,31.3,98832
2015-08-08 00:25:15.753045,31.3,98838
2015-08-08 00:25:16.765902,31.3,98838
2015-08-08 00:25:17.778315,31.3,98835
2015-08-08 00:25:18.790590,31.3,98829
2015-08-08 00:25:19.803589,31.3,98841
2015-08-08 00:25:20.817793,31.3,98847
2015-08-08 00:25:21.828062,31.3,98847
2015-08-08 00:25:22.840829,31.3,98853
2015-08-08 00:25:23.853808,31.3,98841
2015-08-08 00:25:24.865693,31.3,98824
2015-08-08 00:25:25.878590,31.3,98824
2015-08-08 00:25:26.890802,31.3,98818
2015-08-08 00:25:27.903951,31.3,98813
2015-08-08 00:25:28.916582,31.3,98807
2015-08-08 00:25:29.928931,31.3,98810
2015-08-08 00:25:30.941633,31.3,98821
2015-08-08 00:25:31.953742,31.3,98818
2015-08-08 00:25:32.966497,31.3,98818
2015-08-08 00:25:33.979133,31.3,98818
2015-08-08 00:25:34.992129,31.3,98818
2015-08-08 00:25:36.004165,31.3,98829
2015-08-08 00:25:37.016431,31.3,98824
2015-08-08 00:25:38.028651,31.3,98826
2015-08-08 00:25:39.042262,31.3,98824
2015-08-08 00:25:40.054709,31.3,98818
2015-08-08 00:25:41.067174,31.3,98813
2015-08-08 00:25:42.080177,31.3,98816
2015-08-08 00:25:43.091883,31.3,98813
2015-08-08 00:25:44.104571,31.3,98807
2015-08-08 00:25:45.116913,31.3,98795
2015-08-08 00:25:46.129209,31.3,98798
2015-08-08 00:25:47.142472,31.3,98787
2015-08-08 00:25:48.155052,31.3,98795
2015-08-08 00:25:49.167522,31.3,98795
2015-08-08 00:25:50.180342,31.3,98801
2015-08-08 00:25:51.192852,31.3,98801
2015-08-08 00:25:52.204582,31.3,98801
2015-08-08 00:25:53.217661,31.3,98813
2015-08-08 00:25:54.230745,31.3,98810
2015-08-08 00:25:55.242251,31.3,98813
2015-08-08 00:25:56.255151,31.3,98807
2015-08-08 00:25:57.267884,31.3,98813
2015-08-08 00:25:58.280816,31.3,98813
2015-08-08 00:25:59.293236,31.3,98816
2015-08-08 00:26:00.305411,31.3,98813
2015-08-08 00:26:01.319233,31.3,98821
2015-08-08 00:26:02.330976,31.3,98829
2015-08-08 00:26:03.342962,31.3,98818
2015-08-08 00:26:04.355130,31.3,98816
2015-08-08 00:26:05.368657,31.3,98813
2015-08-08 00:26:06.381168,31.3,98813
2015-08-08 00:26:07.393860,31.3,98807
2015-08-08 00:26:08.405582,31.3,98798
2015-08-08 00:26:09.418007,31.3,98807
2015-08-08 00:26:10.431249,31.3,98807
2015-08-08 00:26:11.443311,31.3,98801
2015-08-08 00:26:12.456540,31.3,98807
2015-08-08 00:26:13.468813,31.3,98798
2015-08-08 00:26:14.481433,31.3,98801
2015-08-08 00:26:15.493442,31.3,98801
2015-08-08 00:26:16.506723,31.3,98804
2015-08-08 00:26:17.519128,31.3,98787
2015-08-08 00:26:18.531584,31.3,98798
2015-08-08 00:26:19.544084,31.3,98792
2015-08-08 00:26:20.556115,31.3,98795
2015-08-08 00:26:21.569264,31.3,98787
2015-08-08 00:26:22.582162,31.3,98795
2015-08-08 00:26:23.594709,31.3,98795
2015-08-08 00:26:24.607066,31.3,98795
2015-08-08 00:26:25.619118,31.3,98781
2015-08-08 00:26:26.631902,31.3,98778
2015-08-08 00:26:27.644265,31.3,98781
2015-08-08 00:26:28.657229,31.3,98772
2015-08-08 00:26:29.669231,31.3,98766
2015-08-08 00:26:30.682057,31.3,98763
2015-08-08 00:26:31.694592,31.3,98772
2015-08-08 00:26:32.707372,31.3,98758
2015-08-08 00:26:33.719702,31.3,98772
2015-08-08 00:26:34.732658,31.3,98769
2015-08-08 00:26:35.745261,31.3,98766
2015-08-08 00:26:36.757647,31.3,98775
2015-08-08 00:26:37.770245,31.3,98772
2015-08-08 00:26:38.783250,31.3,98766
2015-08-08 00:26:39.795803,31.3,98769
2015-08-08 00:26:40.807791,31.3,98769
2015-08-08 00:26:41.820730,31.3,98766
2015-08-08 00:26:42.832535,31.3,98760
2015-08-08 00:26:43.845035,31.3,98775
2015-08-08 00:26:44.857632,31.3,98766
2015-08-08 00:26:45.870523,31.3,98760
2015-08-08 00:26:46.883077,31.3,98772
